ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1937-14a,1937,14a,Perpignan - Bourg-Madame,Perpignan,France,Bourg-Madame,France,99,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-14b,1937,14b,Bourg-Madame - Ax-les-Thermes,Bourg-Madame,France,Ax-les-Thermes,France,59,,Mariano Cañardo Drapeau : Seconde République espagnoleEspagne,,Sylvère Maes Drapeau belge Belgique,
E-1937-14c,1937,14c,Ax-les-Thermes - Luchon,Ax-les-Thermes,France,Luchon,France,167,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-15,1937,15,Luchon - Pau,Luchon,France,Pau,France,194,,Julián Berrendero Drapeau : Seconde République espagnoleEspagne,,Sylvère Maes Drapeau belge Belgique,
E-1937-16,1937,16,Pau - Bordeaux,Pau,France,Bordeaux,France,235,,Paul Chocque Drapeau de France France,,Sylvère Maes Drapeau belge Belgique,
E-1937-17a,1937,17a,Bordeaux - Royan,Bordeaux,France,Royan,France,123,,Erich Bautz Drapeau : Allemagne Reich allemand,,Roger Lapébie Drapeau de France France,
E-1937-17b,1937,17b,Royan - Saintes,Royan,France,Saintes,France,37,,Adolf Braeckeveldt Drapeau belge Belgique || Heinz Wengler Drapeau : Allemagne Reich allemand,,Roger Lapébie Drapeau de France France,
E-1937-17c,1937,17c,Saintes - La Rochelle,Saintes,France,La Rochelle,France,67,,Roger Lapébie Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1937-18a,1937,18a,La Rochelle - La Roche-sur-Yon,La Rochelle,France,La Roche-sur-Yon,France,81,,Roger Lapébie Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1937-18b,1937,18b,La Roche-sur-Yon - Rennes,La Roche-sur-Yon,France,Rennes,France,172,,Paul Chocque Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1937-19a,1937,19a,Rennes - Vire,Rennes,France,Vire,France,114,,Raymond Passat Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1937-19b,1937,19b,Vire - Caen,Vire,France,Caen,France,59,CLM indiv,Léo Amberg Drapeau de Suisse Suisse,,Roger Lapébie Drapeau de France France,
E-1937-20,1937,20,Caen - Paris,Caen,France,Paris,France,234,,Edward Vissers Drapeau belge Belgique,,Roger Lapébie Drapeau de France France,
